Channel,Energy (keV),CTS,Net CR,
187,51.6812,226,0.364027778,0.0250905
188,51.9577,223,0.355972222,0.024932393
189,52.2342,237,0.379583333,0.025699699
190,52.5107,223,0.358055556,0.02492659
191,52.7872,212,0.339444444,0.024306746
192,53.0637,221,0.356805556,0.02480907
193,53.3402,235,0.376527778,0.025590631
194,53.6167,236,0.376527778,0.02564936
195,53.8932,240,0.386388889,0.025856471
196,54.1697,228,0.364583333,0.02520862
197,54.4462,215,0.343333333,0.024480718
198,54.7227,211,0.336805556,0.024252323
199,54.9992,210,0.334583333,0.024196581
200,55.2757,221,0.351388889,0.024824228
201,55.5522,228,0.366805556,0.025202498
202,55.8287,218,0.349722222,0.024646419
203,56.1052,212,0.337916667,0.02431111
204,56.3817,222,0.354861111,0.024875074
205,56.6582,213,0.342777778,0.024359068
206,56.9347,218,0.35,0.024645637
207,57.2112,210,0.335,0.024195385
208,57.4877,198,0.3175,0.023489064
209,57.7642,214,0.341527778,0.024424313
210,58.0407,234,0.375,0.025535922
211,58.3172,205,0.326111111,0.023908261
212,58.5937,226,0.362638889,0.025094344
213,58.8702,225,0.360416667,0.025040476
214,59.1467,232,0.375138889,0.025417426
215,59.4232,185,0.292916667,0.022716296
216,59.6997,208,0.332361111,0.024078303
217,59.9762,201,0.319027778,0.023675973
218,60.2527,204,0.322083333,0.023856972
219,60.5292,213,0.342361111,0.024360256
220,60.8057,218,0.345833333,0.024657374
221,61.0822,228,0.366527778,0.025203263
222,61.3587,187,0.295833333,0.022839517
223,61.6352,225,0.357638889,0.025048179
224,61.9117,220,0.350138889,0.024767047
225,62.1882,218,0.3475,0.02465268
226,62.4647,206,0.327222222,0.023967893
227,62.7412,201,0.32125,0.023669454
228,63.0177,231,0.368611111,0.02537603
229,63.2942,188,0.297638889,0.022899825
230,63.5707,212,0.337638889,0.024311904
231,63.8472,224,0.3575,0.024988423
232,64.1237,183,0.288472222,0.022597098
233,64.4002,229,0.366388889,0.025263274
234,64.6767,224,0.356527778,0.024991125
235,64.9532,218,0.346944444,0.024654245
236,65.2297,202,0.318333333,0.02374147
237,65.5062,237,0.378611111,0.025702326
238,65.7827,236,0.378055556,0.025645223
239,66.0592,193,0.304722222,0.023204838
240,66.3357,183,0.288333333,0.022597525
241,66.6122,273,0.435694444,0.027586494
242,66.8887,228,0.360138889,0.025220861
243,67.1652,208,0.329583333,0.024086313
244,67.4417,219,0.344861111,0.024721052
245,67.7182,194,0.30375,0.02327249
246,67.9947,222,0.352916667,0.024880501
247,68.2712,251,0.402222222,0.026447304
248,68.5477,258,0.412222222,0.026816708
249,68.8242,243,0.388333333,0.026025273
250,69.1007,217,0.341805556,0.024607646
251,69.3772,233,0.369166667,0.025492828
252,69.6537,221,0.349583333,0.024829278
253,69.9302,258,0.411666667,0.026818146
254,70.2067,242,0.383472222,0.025980391
255,70.4832,230,0.364722222,0.025327332
256,70.7597,251,0.394027778,0.026468812
257,71.0362,246,0.389027778,0.0261963
258,71.3127,235,0.367222222,0.025615871
259,71.5892,218,0.337638889,0.024680442
260,71.8657,229,0.357083333,0.025288841
261,72.1422,258,0.402222222,0.026842591
262,72.4187,244,0.379722222,0.026105939
263,72.6952,227,0.350138889,0.025188717
264,72.9717,201,0.306944444,0.023711388
265,73.2482,219,0.335972222,0.024746009
266,73.5247,228,0.343888889,0.025265565
267,73.8012,240,0.363611111,0.025917575
268,74.0777,251,0.384861111,0.026492851
269,74.3542,244,0.371111111,0.026128836
270,74.6307,251,0.38,0.02650559
271,74.9072,249,0.380972222,0.026389254
272,75.1837,228,0.353472222,0.025239211
273,75.4602,222,0.33875,0.024920011
274,75.7367,239,0.374027778,0.025831466
275,76.0132,195,0.301805556,0.023342839
276,76.2897,213,0.334583333,0.024382418
277,76.5662,227,0.355833333,0.025173012
278,76.8427,203,0.316666667,0.023809623
279,77.1192,226,0.355,0.025115474
280,77.3957,224,0.355972222,0.024992669
281,77.6722,217,0.341666667,0.024608038
282,77.9487,205,0.324027778,0.023914311
283,78.2252,221,0.348611111,0.024831997
284,78.5017,233,0.368333333,0.025495098
285,78.7782,232,0.365833333,0.025442837
286,79.0547,209,0.331388889,0.024143507
287,79.3312,246,0.392777778,0.026186357
288,79.6077,232,0.368611111,0.025435254
289,79.8842,232,0.3625,0.025451934
290,80.1607,246,0.392361111,0.026187462
291,80.4372,230,0.364861111,0.025326952
292,80.7137,226,0.355694444,0.025113554
293,80.9902,204,0.318333333,0.023867885
294,81.2667,221,0.348194444,0.024833162
295,81.5432,231,0.367361111,0.025379451
296,81.8197,218,0.34375,0.024663241
297,82.0962,199,0.310277778,0.023574318
298,82.3727,226,0.352777778,0.025121618
299,82.6492,223,0.3525,0.024942062
300,82.9257,217,0.337916667,0.024618619
301,83.2022,224,0.348194444,0.025014271
302,83.4787,213,0.329027778,0.024398236
303,83.7552,216,0.33125,0.02457627
304,84.0317,226,0.345972222,0.025140424
305,84.3082,247,0.377222222,0.026284883
306,84.5847,228,0.347916667,0.025254492
307,84.8612,222,0.340972222,0.024913818
308,85.1377,242,0.371527778,0.026012298
309,85.4142,222,0.344305556,0.024904524
310,85.6907,229,0.355972222,0.025291892
311,85.9672,226,0.349166667,0.025131598
312,86.2437,208,0.3225,0.024106726
313,86.5202,202,0.309027778,0.023768674
314,86.7967,213,0.327638889,0.024402189
315,87.0732,196,0.302222222,0.023405972
316,87.3497,214,0.333611111,0.024446812
317,87.6262,229,0.357361111,0.025288078
318,87.9027,202,0.311527778,0.023761368
319,88.1792,200,0.310833333,0.023636424
320,88.4557,210,0.326111111,0.024220884
321,88.7322,194,0.300416667,0.023282435
322,89.0087,179,0.273333333,0.022376203
323,89.2852,215,0.336527778,0.024500016
324,89.5617,191,0.296111111,0.023100692
325,89.8382,219,0.3425,0.024727684
326,90.1147,217,0.337083333,0.024620969
327,90.3912,190,0.294444444,0.02304049
328,90.6677,201,0.309027778,0.023705286
329,90.9442,241,0.3825,0.025925017
330,91.2207,190,0.291111111,0.023050535
331,91.4972,264,0.417777778,0.027137055
332,91.7737,253,0.397083333,0.026574276
333,92.0502,232,0.360694444,0.02545686
334,92.3267,273,0.431388889,0.027597331
335,92.6032,269,0.425694444,0.027392819
336,92.8797,251,0.393888889,0.026469176
337,93.1562,236,0.368611111,0.025670785
338,93.4327,222,0.34875,0.024892128
339,93.7092,230,0.35625,0.025350552
340,93.9857,213,0.3325,0.024388351
341,94.2622,187,0.289583333,0.022858512
342,94.5387,223,0.351527778,0.024944769
343,94.8152,214,0.3325,0.024449968
344,95.0917,219,0.340972222,0.024731974
345,95.3682,202,0.314027778,0.023754061
346,95.6447,201,0.312777778,0.023694298
347,95.9212,197,0.307916667,0.023453313
348,96.1977,228,0.35625,0.025231566
349,96.4742,217,0.339444444,0.024614309
350,96.7507,190,0.296527778,0.02303421
351,97.0272,207,0.319583333,0.024052653
352,97.3037,235,0.369305556,0.025610222
353,97.5802,199,0.3075,0.023582499
354,97.8567,222,0.348888889,0.024891741
355,98.1332,206,0.318611111,0.023992829
356,98.4097,240,0.378472222,0.025877725
357,98.6862,216,0.337361111,0.024558996
358,98.9627,206,0.321944444,0.02398318
359,99.2392,238,0.374166667,0.025772778
360,99.5157,215,0.330833333,0.024516151
361,99.7922,214,0.331527778,0.024452729
362,100.0687,212,0.326388889,0.024344017
363,100.3452,221,0.343333333,0.024846753
364,100.6217,214,0.335416667,0.024441682
365,100.8982,217,0.339722222,0.024613525
366,101.1747,226,0.351666667,0.025124689
367,101.4512,226,0.354444444,0.02511701
368,101.7277,205,0.316944444,0.023934872
369,102.0042,198,0.306111111,0.02352271
370,102.2807,234,0.365416667,0.025561971
371,102.5572,204,0.317083333,0.023871521
372,102.8337,230,0.357777778,0.025346366
373,103.1102,196,0.304722222,0.023398553
374,103.3867,215,0.3325,0.02451143
375,103.6632,215,0.335,0.024504346
376,103.9397,237,0.366666667,0.025734578
377,104.2162,203,0.315277778,0.023813674
378,104.4927,189,0.291666667,0.022983488
379,104.7692,220,0.344583333,0.02478262
380,105.0457,220,0.339166667,0.024797793
381,105.3222,220,0.340138889,0.024795071
382,105.5987,228,0.354861111,0.025235389
383,105.8752,232,0.362083333,0.02545307
384,106.1517,217,0.335138889,0.024626453
385,106.4282,196,0.304027778,0.023400614
386,106.7047,226,0.349583333,0.025130447
387,106.9812,206,0.316944444,0.023997653
388,107.2577,200,0.31,0.023638873
389,107.5342,189,0.288888889,0.02299188
390,107.8107,242,0.378055556,0.025994865
391,108.0872,206,0.315138889,0.024002877
392,108.3637,197,0.301805556,0.0234714
393,108.6402,194,0.298194444,0.023289062
394,108.9167,204,0.313888889,0.023880813
395,109.1932,196,0.301666667,0.02340762
396,109.4697,222,0.344305556,0.024904524
397,109.7462,218,0.336666667,0.024683178
398,110.0227,229,0.355555556,0.025293036
399,110.2992,225,0.349722222,0.025070118
400,110.5757,215,0.335555556,0.024502771
401,110.8522,234,0.363333333,0.02556763
402,111.1287,217,0.334722222,0.024627628
403,111.4052,209,0.3225,0.024169061
404,111.6817,208,0.321666667,0.024109127
405,111.9582,218,0.336944444,0.024682396
406,112.2347,199,0.302361111,0.023597627
407,112.5112,186,0.280833333,0.022819237
408,112.7877,196,0.300694444,0.023410504
409,113.0642,178,0.274305556,0.022305832
410,113.3407,201,0.309861111,0.023702845
411,113.6172,206,0.316944444,0.023997653
412,113.8937,195,0.299722222,0.023349036
413,114.1702,217,0.336944444,0.024621361
414,114.4467,199,0.305833333,0.023587406
415,114.7232,199,0.306666667,0.023584953
416,114.9997,176,0.269305556,0.022186169
417,115.2762,215,0.333194444,0.024509462
418,115.5527,213,0.3325,0.024388351
419,115.8292,227,0.351388889,0.02518527
420,116.1057,192,0.297916667,0.023160321
421,116.3822,218,0.338055556,0.02467927
422,116.6587,198,0.302083333,0.023534598
423,116.9352,229,0.356388889,0.025290748
424,117.2117,211,0.325416667,0.024284912
425,117.4882,228,0.354166667,0.0252373
426,117.7647,187,0.282361111,0.022880443
427,118.0412,216,0.333472222,0.02456999
428,118.3177,195,0.299166667,0.023350688
429,118.5942,203,0.314166667,0.023816914
430,118.8707,219,0.335694444,0.024746789
431,119.1472,211,0.325694444,0.024284118
432,119.4237,211,0.326944444,0.024280543
433,119.7002,243,0.378055556,0.026052683
434,119.9767,193,0.295,0.023233915
435,120.2532,210,0.325555556,0.024222477
436,120.5297,220,0.341388889,0.024791569
437,120.8062,216,0.330277778,0.024579017
438,121.0827,201,0.309305556,0.023704472
439,121.3592,197,0.303055556,0.023467702
440,121.6357,225,0.348194444,0.025074349
441,121.9122,209,0.323472222,0.024166268
442,122.1887,229,0.357916667,0.025286552
443,122.4652,221,0.340138889,0.024855679
444,122.7417,204,0.308194444,0.023897366
445,123.0182,226,0.349861111,0.025129679
446,123.2947,218,0.336805556,0.024682787
447,123.5712,220,0.340972222,0.024792737
448,123.8477,215,0.331805556,0.024513397
449,124.1242,173,0.258333333,0.022016408
450,124.4007,216,0.332361111,0.02457313
451,124.6772,219,0.336944444,0.024743281
452,124.9537,203,0.308333333,0.023833916
453,125.2302,218,0.336527778,0.024683568
454,125.5067,229,0.359305556,0.025282738
455,125.7832,223,0.345416667,0.024961776
456,126.0597,206,0.316388889,0.023999261
457,126.3362,216,0.334305556,0.024567635
458,126.6127,186,0.284722222,0.022807399
459,126.8892,185,0.284444444,0.022742181
460,127.1657,214,0.333194444,0.024447995
461,127.4422,214,0.328472222,0.024461405
462,127.7187,203,0.312777778,0.023820963
463,127.9952,222,0.3475,0.024895615
464,128.2717,222,0.346666667,0.02489794
465,128.5482,212,0.330277778,0.024332921
466,128.8247,203,0.311527778,0.023824607
467,129.1012,200,0.310416667,0.023637648
468,129.3777,260,0.407083333,0.026941939
469,129.6542,227,0.349166667,0.025191397
470,129.9307,208,0.322083333,0.024107927
471,130.2072,196,0.299305556,0.023414624
472,130.4837,223,0.345555556,0.02496139
473,130.7602,214,0.330833333,0.024454701
474,131.0367,214,0.330972222,0.024454307
475,131.3132,220,0.341111111,0.024792347
476,131.5897,232,0.361805556,0.025453828
477,131.8662,230,0.360416667,0.025339135
478,132.1427,214,0.330833333,0.024454701
479,132.4192,211,0.330277778,0.024271007
480,132.6957,220,0.340138889,0.024795071
481,132.9722,211,0.326666667,0.024281337
482,133.2487,209,0.323611111,0.024165868
483,133.5252,192,0.293472222,0.023173643
484,133.8017,236,0.368055556,0.025672288
485,134.0782,213,0.329583333,0.024396655
486,134.3547,237,0.36875,0.025728956
487,134.6312,215,0.33375,0.024507888
488,134.9077,216,0.334027778,0.02456842
489,135.1842,216,0.336666667,0.02456096
490,135.4607,235,0.365833333,0.025619636
491,135.7372,220,0.341527778,0.02479118
492,136.0137,183,0.280972222,0.022620135
493,136.2902,217,0.336527778,0.024622536
494,136.5667,206,0.319166667,0.023991221
495,136.8432,214,0.330416667,0.024455884
496,137.1197,233,0.363472222,0.025508335
497,137.3962,227,0.352222222,0.025182972
498,137.6727,196,0.304166667,0.023400202
499,137.9492,196,0.29875,0.023416271
500,138.2257,217,0.336111111,0.024623711
501,138.5022,214,0.328888889,0.024460222
502,138.7787,231,0.358333333,0.025404141
503,139.0552,224,0.348611111,0.025013114
504,139.3317,230,0.355,0.025353976
505,139.6082,224,0.347083333,0.025017355
506,139.8847,207,0.319722222,0.024052252
507,140.1612,228,0.355277778,0.025234242
508,140.4377,213,0.327916667,0.024401398
509,140.7142,216,0.33625,0.024562138
510,140.9907,235,0.364444444,0.0256234
511,141.2672,211,0.3275,0.024278954
512,141.5437,237,0.369722222,0.025726332
513,141.8202,221,0.34125,0.024852575
514,142.0967,220,0.344027778,0.024784176
515,142.3732,206,0.320138889,0.023988407
516,142.6497,202,0.311388889,0.023761774
517,142.9262,240,0.373611111,0.025890767
518,143.2027,252,0.394305556,0.026524869
519,143.4792,211,0.32625,0.024282529
520,143.7557,207,0.320138889,0.024051048
521,144.0322,219,0.344027778,0.024723393
522,144.3087,224,0.349166667,0.025011571
523,144.5852,229,0.358472222,0.025285026
524,144.8617,228,0.354722222,0.025235771
525,145.1382,246,0.385555556,0.026205503
526,145.4147,232,0.362361111,0.025452313
527,145.6912,238,0.371388889,0.025780262
528,145.9677,248,0.393611111,0.026298823
529,146.2442,252,0.393611111,0.026526687
530,146.5207,258,0.405972222,0.026832888
531,146.7972,260,0.406666667,0.026943013
532,147.0737,261,0.411805556,0.026985579
533,147.3502,286,0.45125,0.028248443
534,147.6267,239,0.373888889,0.02583184
535,147.9032,261,0.411805556,0.026985579
536,148.1797,252,0.398194444,0.026514686
537,148.4562,254,0.397222222,0.026630473
538,148.7327,273,0.430277778,0.027600126
539,149.0092,271,0.429027778,0.027494037
540,149.2857,272,0.429861111,0.027546608
541,149.5622,263,0.413611111,0.027092235
542,149.8387,266,0.420138889,0.027241702
543,150.1152,257,0.402638889,0.026785398
544,150.3917,262,0.415972222,0.027030575
545,150.6682,259,0.407222222,0.026885675
546,150.9447,254,0.400555556,0.026621779
547,151.2212,267,0.421388889,0.027293699
548,151.4977,263,0.412638889,0.027094727
549,151.7742,239,0.375,0.025828853
550,152.0507,297,0.474444444,0.028772468
551,152.3272,252,0.39625,0.026519778
552,152.6037,239,0.374444444,0.025830346
553,152.8802,269,0.425833333,0.027392467
554,153.1567,288,0.453611111,0.028348988
555,153.4332,269,0.421805556,0.027402676
556,153.7097,239,0.375694444,0.025826985
557,153.9862,251,0.397916667,0.026458607
558,154.2627,259,0.41,0.026878499
559,154.5392,246,0.38625,0.026203663
560,154.8157,239,0.373194444,0.025833707
561,155.0922,222,0.349027778,0.024891353
562,155.3687,260,0.412361111,0.026928331
563,155.6452,254,0.399166667,0.026625402
564,155.9217,258,0.41,0.026822462
565,156.1982,277,0.440694444,0.027791316
566,156.4747,292,0.463194444,0.028537189
567,156.7512,322,0.512916667,0.029962361
568,157.0277,334,0.536805556,0.030504693
569,157.3042,396,0.637083333,0.033214197
570,157.5807,403,0.649444444,0.033504192
571,157.8572,421,0.680555556,0.034239985
572,158.1337,454,0.736111111,0.0355523
573,158.4102,409,0.659444444,0.033752
574,158.6867,424,0.682916667,0.034366792
575,158.9632,380,0.609722222,0.032539743
576,159.2397,324,0.516527778,0.030054285
577,159.5162,287,0.457916667,0.028285294
578,159.7927,287,0.454444444,0.028293818
579,160.0692,258,0.407916667,0.026827855
580,160.3457,265,0.420555556,0.027185349
581,160.6222,244,0.385,0.026091896
582,160.8987,262,0.414166667,0.027035214
583,161.1752,257,0.408472222,0.02677027
584,161.4517,245,0.388472222,0.026140276
585,161.7282,270,0.425694444,0.027447692
586,162.0047,264,0.4175,0.027137766
587,162.2812,255,0.400555556,0.026678238
588,162.5577,261,0.410833333,0.02698808
589,162.8342,280,0.44625,0.02793946
590,163.1107,240,0.377638889,0.025879961
591,163.3872,264,0.415138889,0.027143807
592,163.6637,285,0.454305556,0.028187602
593,163.9402,257,0.405,0.026779276
594,164.2167,247,0.388194444,0.026255878
595,164.4932,236,0.371666667,0.025662518
596,164.7697,275,0.437222222,0.027691533
597,165.0462,249,0.394583333,0.026353412
598,165.3227,234,0.367361111,0.025556688
599,165.5992,246,0.3875,0.02620035
600,165.8757,296,0.468888889,0.028733557
601,166.1522,286,0.454166667,0.028241272
602,166.4287,257,0.409166667,0.026768469
603,166.7052,296,0.474444444,0.028720127
604,166.9817,281,0.44625,0.027993261
605,167.2582,290,0.460972222,0.02843697
606,167.5347,261,0.413055556,0.026982362
607,167.8112,265,0.421805556,0.027182156
608,168.0877,270,0.427916667,0.027442069
609,168.3642,252,0.397361111,0.026516868
610,168.6407,260,0.408888889,0.026937284
611,168.9172,299,0.477361111,0.028869852
612,169.1937,276,0.439305556,0.0277406
613,169.4702,287,0.457777778,0.028285635
614,169.7467,281,0.444861111,0.027996707
615,170.0232,245,0.388194444,0.026141014
616,170.2997,299,0.477916667,0.028868516
617,170.5762,266,0.421805556,0.027237453
618,170.8527,261,0.413888889,0.026980217
619,171.1292,256,0.403611111,0.02672664
620,171.4057,282,0.448055556,0.028042489
621,171.6822,264,0.422638889,0.027124612
622,171.9587,269,0.425972222,0.027392114
623,172.2352,287,0.456666667,0.028288363
624,172.5117,289,0.462916667,0.028379252
625,172.7882,261,0.416111111,0.026974496
626,173.0647,265,0.422916667,0.027179317
627,173.3412,241,0.379166667,0.025933944
628,173.6177,283,0.451805556,0.028086823
629,173.8942,262,0.419583333,0.027021296
630,174.1707,275,0.435277778,0.027696409
631,174.4472,265,0.416944444,0.027194572
632,174.7237,287,0.457083333,0.02828734
633,175.0002,311,0.49625,0.029444117
634,175.2767,265,0.421805556,0.027182156
635,175.5532,270,0.429166667,0.027438905
636,175.8297,247,0.391805556,0.026246325
637,176.1062,277,0.440694444,0.027791316
638,176.3827,272,0.433888889,0.027536452
639,176.6592,280,0.447916667,0.027935317
640,176.9357,290,0.464722222,0.028427811
641,177.2122,269,0.427361111,0.027388593
642,177.4887,310,0.498888889,0.029386736
643,177.7652,266,0.422083333,0.027236745
644,178.0417,282,0.45125,0.028034577
645,178.3182,295,0.472083333,0.028673408
646,178.5947,282,0.450416667,0.028036641
647,178.8712,294,0.469583333,0.028626951
648,179.1477,315,0.507361111,0.02962178
649,179.4242,267,0.421805556,0.027292639
650,179.7007,261,0.4175,0.026970921
651,179.9772,288,0.458333333,0.028337418
652,180.2537,268,0.427361111,0.027333602
653,180.5302,260,0.411388889,0.026930838
654,180.8067,289,0.462361111,0.028380611
655,181.0832,260,0.411527778,0.02693048
656,181.3597,316,0.508194444,0.029670581
657,181.6362,290,0.460277778,0.028438666
658,181.9127,283,0.45125,0.028088196
659,182.1892,288,0.461111111,0.02833061
660,182.4657,267,0.426111111,0.027281681
661,182.7422,288,0.459861111,0.028333674
662,183.0187,253,0.404166667,0.026555759
663,183.2952,306,0.489444444,0.02920368
664,183.5717,313,0.504444444,0.029526876
665,183.8482,288,0.461527778,0.028329589
666,184.1247,309,0.490833333,0.029354554
667,184.4012,331,0.532222222,0.030366841
668,184.6777,288,0.463194444,0.028325503
669,184.9542,297,0.475,0.028771128
670,185.2307,288,0.455833333,0.028343544
671,185.5072,291,0.466388889,0.028476626
672,185.7837,278,0.445,0.027834664
673,186.0602,323,0.513611111,0.030010929
674,186.3367,263,0.416805556,0.027084046
675,186.6132,266,0.421388889,0.027238516
676,186.8897,268,0.429444444,0.027328308
677,187.1662,305,0.487361111,0.029157075
678,187.4427,280,0.450416667,0.027929102
679,187.7192,293,0.468888889,0.02857603
680,187.9957,312,0.500972222,0.029484054
681,188.2722,329,0.530277778,0.030272043
