Channel,Energy (keV),CTS,CR,Net CR,Error
2217,612.9762,915,5.083333333,5.081805556,0.168050448
2218,613.2527,880,4.888888889,4.88625,0.164805523
2219,613.5292,883,4.905555556,4.903472222,0.165085965
2220,613.8057,890,4.944444444,4.942916667,0.165738794
2221,614.0822,890,4.944444444,4.941944444,0.165739202
2222,614.3587,882,4.9,4.898055556,0.164992401
2223,614.6352,900,5,4.997222222,0.166667824
2224,614.9117,896,4.977777778,4.975833333,0.166296696
2225,615.1882,914,5.077777778,5.074722222,0.167959224
2226,615.4647,853,4.738888889,4.736666667,0.162257416
2227,615.7412,826,4.588888889,4.584722222,0.159669677
2228,616.0177,851,4.727777778,4.725,0.162067325
2229,616.2942,904,5.022222222,5.019305556,0.167037839
2230,616.5707,863,4.794444444,4.792916667,0.163205437
2231,616.8472,866,4.811111111,4.808055556,0.163489509
2232,617.1237,897,4.983333333,4.979861111,0.166390106
2233,617.4002,810,4.5,4.497638889,0.15811492
2234,617.6767,905,5.027777778,5.025416667,0.167129969
2235,617.9532,837,4.65,4.6475,0.160728593
2236,618.2297,860,4.777777778,4.773888889,0.162922528
2237,618.5062,878,4.877777778,4.875416667,0.164618023
2238,618.7827,823,4.572222222,4.570138889,0.159378555
2239,619.0592,912,5.066666667,5.0625,0.167775823
2240,619.3357,917,5.094444444,5.091805556,0.168234466
2241,619.6122,825,4.583333333,4.581527778,0.15957197
2242,619.8887,828,4.6,4.5975,0.159862137
2243,620.1652,861,4.783333333,4.780138889,0.163016925
2244,620.4417,850,4.722222222,4.72,0.161971839
2245,620.7182,883,4.905555556,4.901388889,0.165086841
2246,620.9947,906,5.033333333,5.031388889,0.167222107
2247,621.2712,908,5.044444444,5.043055556,0.167406345
2248,621.5477,830,4.611111111,4.608888889,0.160054967
2249,621.8242,868,4.822222222,4.819722222,0.163677948
2250,622.1007,880,4.888888889,4.885694444,0.164805757
2251,622.3772,869,4.827777778,4.823888889,0.163772793
2252,622.6537,868,4.822222222,4.819027778,0.163678243
2253,622.9302,780,4.333333333,4.330833333,0.155159342
2254,623.2067,905,5.027777778,5.024722222,0.167130258
2255,623.4832,819,4.55,4.546527778,0.158991384
2256,623.7597,861,4.783333333,4.781388889,0.163016392
2257,624.0362,834,4.633333333,4.630694444,0.160440354
2258,624.3127,839,4.661111111,4.65875,0.160920445
2259,624.5892,841,4.672222222,4.670694444,0.16111177
2260,624.8657,821,4.561111111,4.557916667,0.159185269
2261,625.1422,866,4.811111111,4.809027778,0.163489096
2262,625.4187,864,4.8,4.797916667,0.163300202
2263,625.6952,837,4.65,4.648194444,0.160728293
2264,625.9717,834,4.633333333,4.630972222,0.160440234
2265,626.2482,788,4.377777778,4.374027778,0.155953546
2266,626.5247,820,4.555555556,4.552638889,0.159088174
2267,626.8012,847,4.705555556,4.702916667,0.161685936
2268,627.0777,808,4.488888889,4.485972222,0.157919843
2269,627.3542,811,4.505555556,4.502916667,0.158212612
2270,627.6307,846,4.7,4.697638889,0.161590343
2271,627.9072,798,4.433333333,4.430694444,0.156939466
2272,628.1837,835,4.638888889,4.637361111,0.160536031
2273,628.4602,869,4.827777778,4.824444444,0.163772558
2274,628.7367,787,4.372222222,4.368472222,0.155854561
2275,629.0132,814,4.522222222,4.52,0.15850478
2276,629.2897,862,4.788888889,4.786527778,0.163111208
2277,629.5662,759,4.216666667,4.213888889,0.153056564
2278,629.8427,816,4.533333333,4.529861111,0.158699929
2279,630.1192,828,4.6,4.597777778,0.159862016
2280,630.3957,808,4.488888889,4.485972222,0.157919843
2281,630.6722,822,4.566666667,4.56375,0.159282063
2282,630.9487,788,4.377777778,4.375555556,0.155952866
2283,631.2252,767,4.261111111,4.259027778,0.153860745
2284,631.5017,859,4.772222222,4.769861111,0.162827128
2285,631.7782,826,4.588888889,4.585972222,0.159669134
2286,632.0547,820,4.555555556,4.553611111,0.159087749
2287,632.3312,812,4.511111111,4.508333333,0.158310183
2288,632.6077,808,4.488888889,4.48625,0.15791972
2289,632.8842,819,4.55,4.546944444,0.158991202
2290,633.1607,818,4.544444444,4.541944444,0.158893866
2291,633.4372,853,4.738888889,4.737083333,0.162257238
2292,633.7137,828,4.6,4.596805556,0.159862438
2293,633.9902,748,4.155555556,4.152222222,0.151943683
2294,634.2667,827,4.594444444,4.591388889,0.159765815
2295,634.5432,814,4.522222222,4.519583333,0.158504963
2296,634.8197,759,4.216666667,4.214027778,0.153056501
2297,635.0962,828,4.6,4.597916667,0.159861956
2298,635.3727,789,4.383333333,4.380694444,0.156051973
2299,635.6492,853,4.738888889,4.736666667,0.162257416
2300,635.9257,823,4.572222222,4.570138889,0.159378555
2301,636.2022,821,4.561111111,4.557777778,0.15918533
2302,636.4787,831,4.616666667,4.61375,0.160151657
2303,636.7552,867,4.816666667,4.81375,0.163583814
2304,637.0317,801,4.45,4.447638889,0.157234062
2305,637.3082,805,4.472222222,4.469722222,0.157626223
2306,637.5847,794,4.411111111,4.409722222,0.156545092
2307,637.8612,765,4.25,4.247777778,0.153660079
2308,638.1377,797,4.427777778,4.424861111,0.156841227
2309,638.4142,851,4.727777778,4.724861111,0.162067385
2310,638.6907,788,4.377777778,4.375972222,0.15595268
2311,638.9672,855,4.75,4.747777778,0.162447522
2312,639.2437,807,4.483333333,4.481388889,0.157821663
2313,639.5202,784,4.355555556,4.353333333,0.155556548
2314,639.7967,762,4.233333333,4.230972222,0.153358555
2315,640.0732,812,4.511111111,4.508888889,0.15830994
2316,640.3497,802,4.455555556,4.453611111,0.157331994
2317,640.6262,771,4.283333333,4.280694444,0.15426167
2318,640.9027,804,4.466666667,4.464166667,0.15752829
2319,641.1792,795,4.416666667,4.414305556,0.156644071
2320,641.4557,795,4.416666667,4.414583333,0.156643948
2321,641.7322,785,4.361111111,4.358472222,0.155655908
2322,642.0087,813,4.516666667,4.51375,0.158407695
2323,642.2852,815,4.527777778,4.525694444,0.15860205
2324,642.5617,776,4.311111111,4.308194444,0.154761179
2325,642.8382,859,4.772222222,4.770277778,0.16282695
2326,643.1147,811,4.505555556,4.502777778,0.158212673
2327,643.3912,727,4.038888889,4.036388889,0.149795256
2328,643.6677,781,4.338888889,4.336944444,0.155258521
2329,643.9442,810,4.5,4.497222222,0.158115103
2330,644.2207,822,4.566666667,4.564722222,0.159281639
2331,644.4972,806,4.477777778,4.474722222,0.157724341
2332,644.7737,852,4.733333333,4.730694444,0.162162458
2333,645.0502,743,4.127777778,4.124305556,0.151435072
2334,645.3267,846,4.7,4.697638889,0.161590343
2335,645.6032,845,4.694444444,4.693055556,0.161494396
2336,645.8797,786,4.366666667,4.364305556,0.155754895
2337,646.1562,787,4.372222222,4.369027778,0.155854314
2338,646.4327,791,4.394444444,4.392083333,0.156249506
2339,646.7092,825,4.583333333,4.580833333,0.159572273
2340,646.9857,857,4.761111111,4.75875,0.162637466
2341,647.2622,772,4.288888889,4.285972222,0.154361801
2342,647.5387,776,4.311111111,4.308472222,0.154761054
2343,647.8152,835,4.638888889,4.636527778,0.160536391
2344,648.0917,742,4.122222222,4.120138889,0.151332495
2345,648.3682,829,4.605555556,4.603333333,0.159958521
2346,648.6447,835,4.638888889,4.637083333,0.160536151
2347,648.9212,830,4.611111111,4.608611111,0.160055088
2348,649.1977,809,4.494444444,4.4925,0.158017106
2349,649.4742,734,4.077777778,4.075416667,0.150514614
2350,649.7507,815,4.527777778,4.525416667,0.158602172
2351,650.0272,807,4.483333333,4.48,0.157822275
2352,650.3037,837,4.65,4.647083333,0.160728773
2353,650.5802,812,4.511111111,4.507916667,0.158310366
2354,650.8567,816,4.533333333,4.528333333,0.158700597
2355,651.1332,817,4.538888889,4.536944444,0.158796472
2356,651.4097,823,4.572222222,4.57,0.159378616
2357,651.6862,785,4.361111111,4.358472222,0.155655908
2358,651.9627,846,4.7,4.6975,0.161590403
2359,652.2392,802,4.455555556,4.452777778,0.157332362
2360,652.5157,795,4.416666667,4.414583333,0.156643948
2361,652.7922,858,4.766666667,4.764166667,0.162732384
2362,653.0687,921,5.116666667,5.113888889,0.168601043
2363,653.3452,825,4.583333333,4.58125,0.159572091
2364,653.6217,811,4.505555556,4.503194444,0.15821249
2365,653.8982,852,4.733333333,4.730833333,0.162162399
2366,654.1747,855,4.75,4.747777778,0.162447522
2367,654.4512,883,4.905555556,4.902222222,0.165086491
2368,654.7277,874,4.855555556,4.851666667,0.164243261
2369,655.0042,835,4.638888889,4.636111111,0.160536571
2370,655.2807,901,5.005555556,5.003888889,0.166759928
2371,655.5572,825,4.583333333,4.580833333,0.159572273
2372,655.8337,826,4.588888889,4.58625,0.159669013
2373,656.1102,850,4.722222222,4.719722222,0.161971958
2374,656.3867,810,4.5,4.498055556,0.158114737
2375,656.6632,798,4.433333333,4.430833333,0.156939405
2376,656.9397,787,4.372222222,4.369861111,0.155853942
2377,657.2162,859,4.772222222,4.768333333,0.16282778
2378,657.4927,817,4.538888889,4.536388889,0.158796715
2379,657.7692,809,4.494444444,4.492222222,0.158017228
2380,658.0457,844,4.688888889,4.686527778,0.161399228
2381,658.3222,793,4.405555556,4.402638889,0.15644716
2382,658.5987,797,4.427777778,4.424444444,0.156841412
2383,658.8752,831,4.616666667,4.61125,0.160152741
2384,659.1517,825,4.583333333,4.577916667,0.159573542
2385,659.4282,859,4.772222222,4.764583333,0.162829379
2386,659.7047,829,4.605555556,4.597777778,0.159960933
2387,659.9812,758,4.211111111,4.202361111,0.152958416
2388,660.2577,782,4.344444444,4.330833333,0.1553631
2389,660.5342,806,4.477777778,4.464305556,0.157728927
2390,660.8107,794,4.411111111,4.398472222,0.156550082
2391,661.0872,800,4.444444444,4.431527778,0.157140549
2392,661.3637,781,4.338888889,4.327777778,0.155262621
2393,661.6402,819,4.55,4.540416667,0.158994053
2394,661.9167,772,4.288888889,4.283333333,0.154362988
2395,662.1932,804,4.466666667,4.460555556,0.157529882
2396,662.4697,780,4.333333333,4.328888889,0.155160212
2397,662.7462,806,4.477777778,4.473888889,0.157724707
2398,663.0227,820,4.555555556,4.552361111,0.159088295
2399,663.2992,794,4.411111111,4.408055556,0.156545831
2400,663.5757,807,4.483333333,4.480555556,0.15782203
2401,663.8522,795,4.416666667,4.414444444,0.156644009
2402,664.1287,790,4.388888889,4.386388889,0.156150771
2403,664.4052,768,4.266666667,4.264166667,0.153961199
2404,664.6817,803,4.461111111,4.45875,0.157430234
2405,664.9582,830,4.611111111,4.609305556,0.160054787
2406,665.2347,808,4.488888889,4.486944444,0.157919415
2407,665.5112,780,4.333333333,4.331111111,0.155159217
2408,665.7877,803,4.461111111,4.458194444,0.157430479
2409,666.0642,782,4.344444444,4.342361111,0.155357947
2410,666.3407,824,4.577777778,4.575277778,0.159475534
2411,666.6172,800,4.444444444,4.441666667,0.157136068
2412,666.8937,782,4.344444444,4.341388889,0.155358382
2413,667.1702,791,4.394444444,4.392222222,0.156249444
2414,667.4467,809,4.494444444,4.491805556,0.158017411
2415,667.7232,832,4.622222222,4.620416667,0.160247506
2416,667.9997,773,4.294444444,4.292638889,0.154461243
2417,668.2762,806,4.477777778,4.475972222,0.15772379
2418,668.5527,803,4.461111111,4.458472222,0.157430356
2419,668.8292,790,4.388888889,4.385555556,0.156151142
2420,669.1057,818,4.544444444,4.542777778,0.158893502
2421,669.3822,784,4.355555556,4.352361111,0.155556982
2422,669.6587,792,4.4,4.397916667,0.156348117
2423,669.9352,837,4.65,4.646944444,0.160728833
2424,670.2117,789,4.383333333,4.381805556,0.156051479
2425,670.4882,822,4.566666667,4.564166667,0.159281881
2426,670.7647,784,4.355555556,4.352916667,0.155556734
2427,671.0412,778,4.322222222,4.320555556,0.154959921
2428,671.3177,851,4.727777778,4.724722222,0.162067444
2429,671.5942,805,4.472222222,4.469722222,0.157626223
2430,671.8707,817,4.538888889,4.536805556,0.158796533
2431,672.1472,784,4.355555556,4.353888889,0.1555563
2432,672.4237,819,4.55,4.547638889,0.158990898
2433,672.7002,810,4.5,4.498472222,0.158114554
2434,672.9767,775,4.305555556,4.302916667,0.154661306
2435,673.2532,761,4.227777778,4.226388889,0.153257454
2436,673.5297,767,4.261111111,4.259305556,0.15386062
2437,673.8062,782,4.344444444,4.342222222,0.155358009
2438,674.0827,819,4.55,4.548333333,0.158990595
2439,674.3592,780,4.333333333,4.330833333,0.155159342
2440,674.6357,749,4.161111111,4.159027778,0.152044642
2441,674.9122,836,4.644444444,4.642083333,0.160632491
2442,675.1887,788,4.377777778,4.375833333,0.155952742
2443,675.4652,833,4.627777778,4.625416667,0.160344019
2444,675.7417,780,4.333333333,4.331666667,0.155158969
2445,676.0182,814,4.522222222,4.520277778,0.158504659
2446,676.2947,809,4.494444444,4.490833333,0.158017839
2447,676.5712,870,4.833333333,4.83125,0.16386623
2448,676.8477,809,4.494444444,4.4925,0.158017106
2449,677.1242,791,4.394444444,4.392222222,0.156249444
2450,677.4007,786,4.366666667,4.364444444,0.155754833
2451,677.6772,833,4.627777778,4.626111111,0.160343718
2452,677.9537,795,4.416666667,4.414861111,0.156643825
2453,678.2302,815,4.527777778,4.525555556,0.158602111
2454,678.5067,803,4.461111111,4.45875,0.157430234
2455,678.7832,811,4.505555556,4.502916667,0.158212612
2456,679.0597,795,4.416666667,4.415416667,0.156643578
2457,679.3362,811,4.505555556,4.502638889,0.158212734
2458,679.6127,857,4.761111111,4.75875,0.162637466
2459,679.8892,813,4.516666667,4.514583333,0.158407329
2460,680.1657,785,4.361111111,4.35875,0.155655784
2461,680.4422,825,4.583333333,4.581111111,0.159572152
2462,680.7187,812,4.511111111,4.508611111,0.158310062
2463,680.9952,776,4.311111111,4.308333333,0.154761116
2464,681.2717,820,4.555555556,4.554305556,0.159087446
2465,681.5482,792,4.4,4.397638889,0.156348241
2466,681.8247,820,4.555555556,4.552916667,0.159088053
2467,682.1012,830,4.611111111,4.608611111,0.160055088
2468,682.3777,771,4.283333333,4.281111111,0.154261482
2469,682.6542,793,4.405555556,4.404583333,0.156446296
2470,682.9307,851,4.727777778,4.725833333,0.162066968
2471,683.2072,826,4.588888889,4.586388889,0.159668952
2472,683.4837,794,4.411111111,4.408888889,0.156545461
2473,683.7602,828,4.6,4.598055556,0.159861895
2474,684.0367,818,4.544444444,4.541388889,0.158894109
2475,684.3132,784,4.355555556,4.353333333,0.155556548
2476,684.5897,827,4.594444444,4.5925,0.159765332
2477,684.8662,835,4.638888889,4.636944444,0.160536211
2478,685.1427,792,4.4,4.397083333,0.156348487
2479,685.4192,805,4.472222222,4.470416667,0.157625917
2480,685.6957,844,4.688888889,4.687083333,0.161398988
2481,685.9722,816,4.533333333,4.53125,0.158699321
2482,686.2487,839,4.661111111,4.658888889,0.160920385
2483,686.5252,829,4.605555556,4.603194444,0.159958581
2484,686.8017,808,4.488888889,4.486666667,0.157919537
2485,687.0782,785,4.361111111,4.359027778,0.15565566
2486,687.3547,861,4.783333333,4.781666667,0.163016274
2487,687.6312,849,4.716666667,4.714444444,0.161876534
2488,687.9077,817,4.538888889,4.537361111,0.15879629
2489,688.1842,889,4.938888889,4.936111111,0.165646181
2490,688.4607,815,4.527777778,4.525833333,0.158601989
2491,688.7372,847,4.705555556,4.704027778,0.161685459
2492,689.0137,844,4.688888889,4.686666667,0.161399168
2493,689.2902,825,4.583333333,4.580833333,0.159572273
2494,689.5667,879,4.883333333,4.880972222,0.164711741
2495,689.8432,881,4.894444444,4.891805556,0.164899134
2496,690.1197,852,4.733333333,4.731944444,0.162161923
2497,690.3962,838,4.655555556,4.653333333,0.160824458
2498,690.6727,829,4.605555556,4.603333333,0.159958521
2499,690.9492,852,4.733333333,4.73125,0.16216222
2500,691.2257,799,4.438888889,4.435833333,0.157037951
2501,691.5022,828,4.6,4.597777778,0.159862016
2502,691.7787,800,4.444444444,4.442083333,0.157135884
2503,692.0552,780,4.333333333,4.330555556,0.155159466
2504,692.3317,879,4.883333333,4.881944444,0.164711331
2505,692.6082,736,4.088888889,4.087222222,0.150719212
2506,692.8847,790,4.388888889,4.387222222,0.1561504
2507,693.1612,800,4.444444444,4.4425,0.1571357
2508,693.4377,798,4.433333333,4.43125,0.156939221
2509,693.7142,785,4.361111111,4.358888889,0.155655722
2510,693.9907,805,4.472222222,4.47,0.157626101
2511,694.2672,795,4.416666667,4.414583333,0.156643948
2512,694.5437,787,4.372222222,4.369583333,0.155854066
2513,694.8202,823,4.572222222,4.569861111,0.159378676
2514,695.0967,779,4.327777778,4.325555556,0.155059726
2515,695.3732,812,4.511111111,4.508333333,0.158310183
2516,695.6497,812,4.511111111,4.508194444,0.158310244
2517,695.9262,828,4.6,4.598472222,0.159861714
2518,696.2027,796,4.422222222,4.419027778,0.156742926
2519,696.4792,793,4.405555556,4.402777778,0.156447098
2520,696.7557,870,4.833333333,4.83,0.163866759
2521,697.0322,811,4.505555556,4.50375,0.158212247
2522,697.3087,821,4.561111111,4.558333333,0.159185087
2523,697.5852,757,4.205555556,4.2025,0.152854905
2524,697.8617,866,4.811111111,4.807638889,0.163489686
2525,698.1382,809,4.494444444,4.491666667,0.158017472
2526,698.4147,810,4.5,4.497083333,0.158115164
2527,698.6912,833,4.627777778,4.625138889,0.160344139
2528,698.9677,788,4.377777778,4.375138889,0.155953051
2529,699.2442,816,4.533333333,4.531805556,0.158699078
2530,699.5207,759,4.216666667,4.21375,0.153056627
2531,699.7972,824,4.577777778,4.576111111,0.159475171
2532,700.0737,794,4.411111111,4.408611111,0.156545585
2533,700.3502,783,4.35,4.3475,0.155457434
2534,700.6267,801,4.45,4.447638889,0.157234062
2535,700.9032,839,4.661111111,4.658194444,0.160920685
2536,701.1797,815,4.527777778,4.525555556,0.158602111
2537,701.4562,769,4.272222222,4.269861111,0.154061338
2538,701.7327,828,4.6,4.597638889,0.159862076
2539,702.0092,806,4.477777778,4.474861111,0.157724279
2540,702.2857,811,4.505555556,4.502916667,0.158212612
2541,702.5622,845,4.694444444,4.692083333,0.161494814
2542,702.8387,775,4.305555556,4.303194444,0.154661181
2543,703.1152,821,4.561111111,4.559027778,0.159184784
2544,703.3917,862,4.788888889,4.787361111,0.163110853
2545,703.6682,816,4.533333333,4.530972222,0.158699443
2546,703.9447,858,4.766666667,4.765,0.162732028
2547,704.2212,863,4.794444444,4.7925,0.163205614
2548,704.4977,822,4.566666667,4.565,0.159281518
2549,704.7742,806,4.477777778,4.475555556,0.157723974
2550,705.0507,841,4.672222222,4.670416667,0.161111889
2551,705.3272,785,4.361111111,4.359444444,0.155655474
2552,705.6037,785,4.361111111,4.359722222,0.15565535
2553,705.8802,885,4.916666667,4.914166667,0.165272992
2554,706.1567,819,4.55,4.548611111,0.158990474
2555,706.4332,901,5.005555556,5.004166667,0.166759812
2556,706.7097,886,4.922222222,4.919583333,0.165366398
2557,706.9862,804,4.466666667,4.464583333,0.157528106
2558,707.2627,843,4.683333333,4.680972222,0.161303585
2559,707.5392,784,4.355555556,4.353055556,0.155556672
2560,707.8157,822,4.566666667,4.564305556,0.15928182
2561,708.0922,855,4.75,4.746666667,0.162447997
2562,708.3687,806,4.477777778,4.476111111,0.157723729
2563,708.6452,824,4.577777778,4.575416667,0.159475474
2564,708.9217,814,4.522222222,4.520694444,0.158504476
2565,709.1982,795,4.416666667,4.415138889,0.156643702
2566,709.4747,833,4.627777778,4.626805556,0.160343418
2567,709.7512,782,4.344444444,4.3425,0.155357885
2568,710.0277,809,4.494444444,4.493055556,0.158016862
2569,710.3042,870,4.833333333,4.831944444,0.163865935
2570,710.5807,776,4.311111111,4.309583333,0.154760555
2571,710.8572,819,4.55,4.548194444,0.158990656
2572,711.1337,823,4.572222222,4.570277778,0.159378495
2573,711.4102,805,4.472222222,4.470138889,0.15762604
2574,711.6867,750,4.166666667,4.16375,0.152146486
2575,711.9632,808,4.488888889,4.488055556,0.157918926
2576,712.2397,775,4.305555556,4.304166667,0.154660745
2577,712.5162,788,4.377777778,4.375138889,0.155953051
2578,712.7927,777,4.316666667,4.313888889,0.1548608
2579,713.0692,785,4.361111111,4.359444444,0.155655474
2580,713.3457,779,4.327777778,4.325694444,0.155059663
2581,713.6222,802,4.455555556,4.453611111,0.157331994
2582,713.8987,796,4.422222222,4.420277778,0.156742372
2583,714.1752,764,4.244444444,4.241944444,0.153559741
2584,714.4517,872,4.844444444,4.842777778,0.164054295
2585,714.7282,862,4.788888889,4.785972222,0.163111445
2586,715.0047,833,4.627777778,4.625555556,0.160343959
2587,715.2812,790,4.388888889,4.386111111,0.156150894
2588,715.5577,793,4.405555556,4.403888889,0.156446605
2589,715.8342,787,4.372222222,4.370277778,0.155853757
2590,716.1107,811,4.505555556,4.502777778,0.158212673
2591,716.3872,779,4.327777778,4.325277778,0.15505985
2592,716.6637,811,4.505555556,4.504166667,0.158212064
2593,716.9402,765,4.25,4.247777778,0.153660079
2594,717.2167,820,4.555555556,4.553472222,0.15908781
2595,717.4932,838,4.655555556,4.654305556,0.160824038
2596,717.7697,857,4.761111111,4.759305556,0.162637228
2597,718.0462,800,4.444444444,4.441666667,0.157136068
2598,718.3227,794,4.411111111,4.409722222,0.156545092
2599,718.5992,837,4.65,4.648194444,0.160728293
2600,718.8757,815,4.527777778,4.525694444,0.15860205
2601,719.1522,832,4.622222222,4.620416667,0.160247506
2602,719.4287,817,4.538888889,4.53625,0.158796775
2603,719.7052,842,4.677777778,4.674305556,0.161208364
2604,719.9817,808,4.488888889,4.487222222,0.157919293
2605,720.2582,793,4.405555556,4.403888889,0.156446605
2606,720.5347,792,4.4,4.397361111,0.156348364
2607,720.8112,838,4.655555556,4.653472222,0.160824398
2608,721.0877,782,4.344444444,4.342638889,0.155357823
2609,721.3642,804,4.466666667,4.464166667,0.15752829
2610,721.6407,850,4.722222222,4.719444444,0.161972077
2611,721.9172,810,4.5,4.497916667,0.158114798
2612,722.1937,799,4.438888889,4.436805556,0.157037522
2613,722.4702,788,4.377777778,4.375833333,0.155952742
2614,722.7467,765,4.25,4.246388889,0.153660706
2615,723.0232,814,4.522222222,4.519583333,0.158504963
2616,723.2997,759,4.216666667,4.214305556,0.153056375
2617,723.5762,824,4.577777778,4.575833333,0.159475292
2618,723.8527,823,4.572222222,4.570277778,0.159378495
2619,724.1292,818,4.544444444,4.542638889,0.158893563
2620,724.4057,840,4.666666667,4.665277778,0.161015896
2621,724.6822,824,4.577777778,4.575694444,0.159475353
2622,724.9587,783,4.35,4.3475,0.155457434
2623,725.2352,816,4.533333333,4.531666667,0.158699139
2624,725.5117,838,4.655555556,4.652083333,0.160824997
2625,725.7882,842,4.677777778,4.675833333,0.161207706
2626,726.0647,802,4.455555556,4.452777778,0.157332362
2627,726.3412,801,4.45,4.446805556,0.15723443
2628,726.6177,780,4.333333333,4.329861111,0.155159777
2629,726.8942,843,4.683333333,4.681111111,0.161303525
2630,727.1707,875,4.861111111,4.858472222,0.164336665
2631,727.4472,836,4.644444444,4.641666667,0.160632671
2632,727.7237,776,4.311111111,4.308888889,0.154760867
2633,728.0002,852,4.733333333,4.730138889,0.162162696
2634,728.2767,809,4.494444444,4.491944444,0.15801735
2635,728.5532,862,4.788888889,4.786527778,0.163111208
2636,728.8297,845,4.694444444,4.692638889,0.161494575
2637,729.1062,822,4.566666667,4.564583333,0.159281699
2638,729.3827,847,4.705555556,4.70375,0.161685578
2639,729.6592,810,4.5,4.497916667,0.158114798
2640,729.9357,795,4.416666667,4.414861111,0.156643825
2641,730.2122,854,4.744444444,4.742361111,0.162352438
2642,730.4887,833,4.627777778,4.625416667,0.160344019
2643,730.7652,815,4.527777778,4.526111111,0.158601868
2644,731.0417,773,4.294444444,4.292083333,0.154461492
2645,731.3182,821,4.561111111,4.559583333,0.159184542
2646,731.5947,829,4.605555556,4.604166667,0.159958159
2647,731.8712,832,4.622222222,4.619722222,0.160247807
2648,732.1477,793,4.405555556,4.402222222,0.156447345
2649,732.4242,862,4.788888889,4.7875,0.163110794
2650,732.7007,839,4.661111111,4.659166667,0.160920265
2651,732.9772,845,4.694444444,4.69125,0.161495172
2652,733.2537,777,4.316666667,4.314444444,0.154860551
2653,733.5302,783,4.35,4.347916667,0.155457248
2654,733.8067,794,4.411111111,4.408888889,0.156545461
2655,734.0832,862,4.788888889,4.786944444,0.163111031
2656,734.3597,866,4.811111111,4.808333333,0.163489391
2657,734.6362,822,4.566666667,4.566388889,0.159280912
2658,734.9127,793,4.405555556,4.403611111,0.156446728
2659,735.1892,801,4.45,4.447916667,0.157233939
2660,735.4657,813,4.516666667,4.514166667,0.158407512
2661,735.7422,855,4.75,4.748472222,0.162447226
2662,736.0187,798,4.433333333,4.430833333,0.156939405
2663,736.2952,811,4.505555556,4.503333333,0.158212429
2664,736.5717,841,4.672222222,4.670694444,0.16111177
2665,736.8482,824,4.577777778,4.57625,0.159475111
2666,737.1247,818,4.544444444,4.542638889,0.158893563
2667,737.4012,787,4.372222222,4.370972222,0.155853447
2668,737.6777,825,4.583333333,4.580972222,0.159572212
2669,737.9542,803,4.461111111,4.459166667,0.15743005
2670,738.2307,795,4.416666667,4.414861111,0.156643825
2671,738.5072,837,4.65,4.648055556,0.160728353
2672,738.7837,814,4.522222222,4.52,0.15850478
2673,739.0602,838,4.655555556,4.653055556,0.160824578
2674,739.3367,856,4.755555556,4.753888889,0.162542255
2675,739.6132,793,4.405555556,4.404027778,0.156446543
2676,739.8897,811,4.505555556,4.504305556,0.158212003
2677,740.1662,828,4.6,4.597083333,0.159862318
2678,740.4427,836,4.644444444,4.643055556,0.16063207
2679,740.7192,858,4.766666667,4.763888889,0.162732502
2680,740.9957,824,4.577777778,4.57625,0.159475111
2681,741.2722,871,4.838888889,4.836944444,0.163960319
2682,741.5487,822,4.566666667,4.563472222,0.159282184
2683,741.8252,804,4.466666667,4.464305556,0.157528228
2684,742.1017,778,4.322222222,4.320833333,0.154959797
2685,742.3782,820,4.555555556,4.553611111,0.159087749
2686,742.6547,822,4.566666667,4.564722222,0.159281639
2687,742.9312,816,4.533333333,4.53125,0.158699321
2688,743.2077,893,4.961111111,4.959444444,0.16601795
2689,743.4842,841,4.672222222,4.670277778,0.161111949
2690,743.7607,831,4.616666667,4.614305556,0.160151416
2691,744.0372,820,4.555555556,4.553055556,0.159087992
2692,744.3137,850,4.722222222,4.720555556,0.161971601
2693,744.5902,823,4.572222222,4.569861111,0.159378676
2694,744.8667,783,4.35,4.347638889,0.155457372
2695,745.1432,820,4.555555556,4.553472222,0.15908781
2696,745.4197,835,4.638888889,4.636388889,0.160536451
2697,745.6962,812,4.511111111,4.510277778,0.158309331
2698,745.9727,782,4.344444444,4.341666667,0.155358258
2699,746.2492,814,4.522222222,4.520833333,0.158504415
2700,746.5257,784,4.355555556,4.353888889,0.1555563
2701,746.8022,823,4.572222222,4.570972222,0.159378192
2702,747.0787,854,4.744444444,4.742638889,0.162352319
2703,747.3552,841,4.672222222,4.669861111,0.161112129
2704,747.6317,835,4.638888889,4.637083333,0.160536151
2705,747.9082,851,4.727777778,4.724583333,0.162067504
2706,748.1847,837,4.65,4.648194444,0.160728293
2707,748.4612,805,4.472222222,4.469861111,0.157626162
2708,748.7377,766,4.255555556,4.253333333,0.153760476
2709,749.0142,823,4.572222222,4.570694444,0.159378313
2710,749.2907,869,4.827777778,4.826388889,0.163771733
2711,749.5672,835,4.638888889,4.637222222,0.160536091
2712,749.8437,854,4.744444444,4.7425,0.162352378
2713,750.1202,821,4.561111111,4.559027778,0.159184784
2714,750.3967,830,4.611111111,4.609444444,0.160054726
2715,750.6732,850,4.722222222,4.720694444,0.161971541
2716,750.9497,824,4.577777778,4.575555556,0.159475413
2717,751.2262,818,4.544444444,4.542916667,0.158893442
2718,751.5027,828,4.6,4.598194444,0.159861835
2719,751.7792,800,4.444444444,4.443055556,0.157135454
2720,752.0557,824,4.577777778,4.575555556,0.159475413
2721,752.3322,849,4.716666667,4.714027778,0.161876713
